#taxpath	ASW-S_2.bins	ASW-S_4.bins	ASW-S_5.bins	ASW_1.bins	ASW_2.bins	ASW_3.bins	ASW_4.bins	ASW_5.bins	Control1.bins	Control2.bins	Control3.bins	Control4.bins	Control5.bins	Field1.bins	Field2.bins	Field3.bins	Field4.bins	Field5.bins	SO4_1.bins	SO4_2.bins	SO4_3.bins	SO4_4.bins	SO4_5.bins
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__uncultured;otu__silva_138_complink_cons_otu_100472	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__UTBCD1;otu__silva_138_complink_cons_otu_8551	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	4	5	2	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__UTBCD1;otu__silva_138_complink_cons_otu_7778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__UTBCD1;otu__silva_138_complink_cons_otu_193013	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	1	2	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__UTBCD1;otu__silva_138_complink_cons_otu_162129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Terrimonas;otu__silva_138_complink_cons_otu_99245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Terrimonas;otu__silva_138_complink_cons_otu_88407	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Terrimonas;otu__silva_138_complink_cons_otu_184512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Terrimonas;otu__silva_138_complink_cons_otu_143505	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Taibaiella;otu__silva_138_complink_cons_otu_91515	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Taibaiella;otu__silva_138_complink_cons_otu_189980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Segetibacter;otu__silva_138_complink_cons_otu_126078	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia;otu__silva_138_complink_cons_otu_99462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia;otu__silva_138_complink_cons_otu_98336	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia;otu__silva_138_complink_cons_otu_97901	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia;otu__silva_138_complink_cons_otu_86705	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia;otu__silva_138_complink_cons_otu_49093	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia;otu__silva_138_complink_cons_otu_205205	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia;otu__silva_138_complink_cons_otu_2009	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia;otu__silva_138_complink_cons_otu_195171	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia;otu__silva_138_complink_cons_otu_188470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia;otu__silva_138_complink_cons_otu_188465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia;otu__silva_138_complink_cons_otu_172882	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia;otu__silva_138_complink_cons_otu_143503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia;otu__silva_138_complink_cons_otu_105644	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Pseudoflavitalea;otu__silva_138_complink_cons_otu_34728	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Pseudoflavitalea;otu__silva_138_complink_cons_otu_200726	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Pseudoflavitalea;otu__silva_138_complink_cons_otu_161453	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Pseudoflavitalea;otu__silva_138_complink_cons_otu_161451	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Parasegetibacter;otu__silva_138_complink_cons_otu_165034	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Parasediminibacterium;otu__silva_138_complink_cons_otu_99099	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Parafilimonas;otu__silva_138_complink_cons_otu_54643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Niastella;otu__silva_138_complink_cons_otu_184437	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Niastella;otu__silva_138_complink_cons_otu_137396	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Flavisolibacter;otu__silva_138_complink_cons_otu_56732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Ferruginibacter;otu__silva_138_complink_cons_otu_99148	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Ferruginibacter;otu__silva_138_complink_cons_otu_95757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Ferruginibacter;otu__silva_138_complink_cons_otu_63631	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Ferruginibacter;otu__silva_138_complink_cons_otu_41697	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Ferruginibacter;otu__silva_138_complink_cons_otu_182978	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Ferruginibacter;otu__silva_138_complink_cons_otu_172994	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Ferruginibacter;otu__silva_138_complink_cons_otu_143095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_99362	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_99312	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_98919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_98611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_98552	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_98255	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_98252	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_98113	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_98058	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	1	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_97638	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_97579	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_97431	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_55107	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_221358	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_214742	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_156057	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_136503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_120642	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum;otu__silva_138_complink_cons_otu_120560	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Dinghuibacter;otu__silva_138_complink_cons_otu_62136	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Chitinophaga;otu__silva_138_complink_cons_otu_30871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Chitinophaga;otu__silva_138_complink_cons_otu_231313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Chitinophaga;otu__silva_138_complink_cons_otu_230350	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Chitinophaga;otu__silva_138_complink_cons_otu_196331	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Chitinophaga;otu__silva_138_complink_cons_otu_105596	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__37-13;genus__unknown;otu__silva_138_complink_cons_otu_98794	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__37-13;genus__unknown;otu__silva_138_complink_cons_otu_98554	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__37-13;genus__unknown;otu__silva_138_complink_cons_otu_97862	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__37-13;genus__unknown;otu__silva_138_complink_cons_otu_217596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__37-13;genus__unknown;otu__silva_138_complink_cons_otu_143109	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__37-13;genus__unknown;otu__silva_138_complink_cons_otu_125224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__37-13;genus__unknown;otu__silva_138_complink_cons_otu_116607	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__37-13;genus__unknown;otu__silva_138_complink_cons_otu_107855	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__SB-5;genus__unknown;otu__silva_138_complink_cons_otu_170026	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Prolixibacteraceae;genus__WCHB1-32;otu__silva_138_complink_cons_otu_201960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Prolixibacteraceae;genus__BSV13;otu__silva_138_complink_cons_otu_99875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Prolixibacteraceae;genus__BSV13;otu__silva_138_complink_cons_otu_55049	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Prolixibacteraceae;genus__BSV13;otu__silva_138_complink_cons_otu_3352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Prolixibacteraceae;genus__BSV13;otu__silva_138_complink_cons_otu_3335	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Prolixibacteraceae;genus__BSV13;otu__silva_138_complink_cons_otu_3049	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Prolixibacteraceae;genus__BSV13;otu__silva_138_complink_cons_otu_219039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Prolixibacteraceae;genus__BSV13;otu__silva_138_complink_cons_otu_214964	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Prolixibacteraceae;genus__BSV13;otu__silva_138_complink_cons_otu_213085	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Prolixibacteraceae;genus__BSV13;otu__silva_138_complink_cons_otu_150134	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Prolixibacteraceae;genus__BSV13;otu__silva_138_complink_cons_otu_124983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Prolixibacteraceae;genus__BSV13;otu__silva_138_complink_cons_otu_116520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Porphyromonadaceae;genus__Porphyromonas;otu__silva_138_complink_cons_otu_213053	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	1	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Paludibacteraceae;genus__uncultured;otu__silva_138_complink_cons_otu_72533	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Dysgonomonadaceae;genus__Proteiniphilum;otu__silva_138_complink_cons_otu_225137	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__BacteroidetesvadinHA17;genus__unknown;otu__silva_138_complink_cons_otu_8013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__BacteroidetesvadinHA17;genus__unknown;otu__silva_138_complink_cons_otu_72559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__BacteroidetesvadinHA17;genus__unknown;otu__silva_138_complink_cons_otu_3374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__BacteroidetesvadinHA17;genus__unknown;otu__silva_138_complink_cons_otu_20892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__BacteroidetesvadinHA17;genus__unknown;otu__silva_138_complink_cons_otu_140639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__BacteroidetesvadinHA17;genus__unknown;otu__silva_138_complink_cons_otu_107906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Armatimonadota;class__uncultured;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_99718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Armatimonadota;class__uncultured;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_8510	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Armatimonadota;class__uncultured;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_84822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Armatimonadota;class__uncultured;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_84532	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Armatimonadota;class__uncultured;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_80026	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Armatimonadota;class__uncultured;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_62234	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0
